name,link,rating,num_reviews,price,cuisine,district,num_bookings
Serafina SF,https://www.opentable.com/r/serafina-sf-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/serafina-sf-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(66)</span> <span class=""screen-reader"">Review - Serafina SF</span></a>",(66),$    $    $,Italian,Downtown / Union Square,Booked 27 times today
Burma Love Downtown,https://www.opentable.com/r/burma-love-downtown-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/burma-love-downtown-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(22)</span> <span class=""screen-reader"">Review - Burma Love Downtown</span></a>",(22),$    $    $,Burmese,SOMA,Booked 23 times today
Troya,https://www.opentable.com/troya-mediterranean?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/troya-mediterranean?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(400)</span> <span class=""screen-reader"">Review - Troya</span></a>",(400),$    $,Mediterranean,Pacific Heights,Booked 17 times today
Ristorante Milano,https://www.opentable.com/r/ristorante-milano-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/ristorante-milano-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1615)</span> <span class=""screen-reader"">Review - Ristorante Milano</span></a>",(1615),$    $    $,Italian,Russian Hill,Booked 15 times today
Osso Steakhouse,https://www.opentable.com/osso-steakhouse?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/osso-steakhouse?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1829)</span> <span class=""screen-reader"">Review - Osso Steakhouse</span></a>",(1829),$    $    $,Steakhouse,Nob Hill,Booked 59 times today
B44,https://www.opentable.com/r/b44-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/b44-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1798)</span> <span class=""screen-reader"">Review - B44</span></a>",(1798),$    $,Spanish,Downtown / Union Square,
Miller's  Rest,https://www.opentable.com/r/millers-rest-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/millers-rest-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(44)</span> <span class=""screen-reader"">Review - Miller's  Rest</span></a>",(44),$    $,American,Nob Hill,Booked 31 times today
Luisa's Restaurant Wine bar since 1959,https://www.opentable.com/r/luisas-restaurant-wine-bar-since-1959-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/luisas-restaurant-wine-bar-since-1959-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(26)</span> <span class=""screen-reader"">Review - Luisa's Restaurant Wine bar since 1959</span></a>",(26),$    $,Italian,North Beach,
Il Borgo,https://www.opentable.com/r/il-borgo-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/il-borgo-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(497)</span> <span class=""screen-reader"">Review - Il Borgo</span></a>",(497),$    $,Italian,Civic Center / Hayes Valley / Van Ness,Booked 8 times today
Historic John's Grill,https://www.opentable.com/r/historic-johns-grill-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/historic-johns-grill-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(5494)</span> <span class=""screen-reader"">Review - Historic John's Grill</span></a>",(5494),$    $    $,American,Downtown / Union Square,Booked 47 times today
Roka Akor - San Francisco,https://www.opentable.com/r/roka-akor-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/roka-akor-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1442)</span> <span class=""screen-reader"">Review - Roka Akor - San Francisco</span></a>",(1442),$    $,Japanese,Financial District / Embarcadero,Booked 48 times today
Baonecci Ristorante,https://www.opentable.com/baonecci-ristorante?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/baonecci-ristorante?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(745)</span> <span class=""screen-reader"">Review - Baonecci Ristorante</span></a>",(745),$    $    $,Italian,North Beach,Booked 10 times today
Bellota,https://www.opentable.com/r/bellota-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/bellota-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1179)</span> <span class=""screen-reader"">Review - Bellota</span></a>",(1179),$    $    $,Spanish,SOMA,Booked 30 times today
TamashiSoul Sushi Bar,https://www.opentable.com/tamashisoul-sushi-bar?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/tamashisoul-sushi-bar?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(114)</span> <span class=""screen-reader"">Review - TamashiSoul Sushi Bar</span></a>",(114),$    $    $,Japanese,Marina / Cow Hollow / Presidio,Booked 14 times today
Palette,https://www.opentable.com/r/palette-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/palette-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(120)</span> <span class=""screen-reader"">Review - Palette</span></a>",(120),$    $    $,Contemporary American,SOMA,Booked 67 times today
Pane e Vino Trattoria,https://www.opentable.com/pane-e-vino-trattoria?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/pane-e-vino-trattoria?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(687)</span> <span class=""screen-reader"">Review - Pane e Vino Trattoria</span></a>",(687),$    $    $,Italian,Marina / Cow Hollow / Presidio,Booked 51 times today
